TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00305E+11,1500,29.4,23.171,97,2.826,491.9,24.07
2.00305E+11,1530,29.33,22.804,97,2.668,393.7,24.1
2.00305E+11,1600,29.59,23.517,97,1.273,293.1,24.11
2.00305E+11,1630,29.59,23.881,97,1.228,206.7,24.13
2.00305E+11,1700,29.53,24.378,97,0.905,122,24.14
2.00305E+11,1730,29.43,24.217,97,0.533,45.18,24.16
2.00305E+11,1800,28.67,22.253,97,0.604,-28.17,24.16
2.00306E+11,0800,24.09,7.964,97.2,1.444,217.4,23.01
2.00306E+11,0830,24.59,9.313,97.2,1.574,311.2,23.02
2.00306E+11,0900,25.44,11.251,97.3,1.287,400.9,23.05
2.00306E+11,0930,25.98,12.859,97.3,1.717,484.9,23.08
2.00306E+11,1000,26.53,14.654,97.2,1.832,550.4,23.16
2.00306E+11,1030,26.78,14.839,97.2,1.865,607,23.26
2.00306E+11,1100,27.15,15.301,97.2,1.789,654.8,23.43
2.00306E+11,1130,27.85,16.173,97.2,1.851,695.3,23.55
2.00306E+11,1200,28.25,18.583,97.2,2.01,734.8,23.64
2.00306E+11,1230,28.79,20.188,97.2,2.158,634.2,23.71
2.00306E+11,1300,29.06,22.548,97.1,2.32,660.9,23.79
2.00306E+11,1330,29.18,22.628,97.1,2.196,650.2,23.84
2.00306E+11,1400,29.32,22.872,97,1.916,548.1,23.88
2.00306E+11,1430,29.54,23.763,97,1.453,454.2,23.93
2.00306E+11,1500,29.84,26.191,97,1.071,322.5,23.96
2.00306E+11,1530,29.97,27.476,96.9,0.547,245.2,23.99
2.00306E+11,1600,30.23,26.839,96.9,0.295,156,24.02
2.00306E+11,1630,29.27,22.481,96.9,0.649,69.75,24.05
2.00306E+11,1700,29.05,22.39,96.9,0.816,89.1,24.06
2.00306E+11,1730,29.44,24.7,96.9,0.531,26.28,24.07
2.00306E+11,1800,28.77,23.308,96.9,1.142,-23.69,24.06
2.00306E+11,0800,24.1,5.645,97.2,1.024,240.7,23.16
2.00306E+11,0830,24.24,6.301,97.2,1.322,310.9,23.18
2.00306E+11,0900,24.62,7.174,97.2,1.231,400.2,23.21
2.00306E+11,0930,25.93,9.349,97.1,1.599,483.5,23.24
2.00306E+11,1000,26.23,9.717,97.1,1.663,550.9,23.31
2.00306E+11,1030,26.68,10.297,97.1,1.537,628.8,23.41
2.00306E+11,1100,27.54,11.631,97.1,1.768,707.2,23.57
2.00306E+11,1130,28.13,12.812,97,1.86,679.1,23.69
2.00306E+11,1200,28.14,13.052,97,1.412,451.1,23.79
2.00306E+11,1230,28.17,13.388,97,1.06,275.1,23.88
2.00306E+11,1300,28.22,13.178,97,1.925,236.2,23.95
2.00306E+11,1330,28.17,12.647,96.9,1.212,297.6,24
2.00306E+11,1400,28.78,14.194,96.9,1.122,440.5,24.03
2.00306E+11,1430,29.02,14.974,96.9,1.397,351.7,24.07
2.00306E+11,1500,28.85,13.259,96.9,1.352,211.6,24.12
2.00306E+11,1530,28.9,13.214,96.8,1.101,185.7,24.16
2.00306E+11,1600,27.65,9.587,96.8,1.653,58.49,24.2
2.00306E+11,1630,25.68,5.147,96.8,2.17,114.6,24.25
2.00306E+11,1700,25.94,6.986,96.8,1.299,127.3,24.26
2.00306E+11,1730,26.24,8.113,96.8,1.845,96.8,24.24
2.00306E+11,1800,26.79,11.617,96.8,2.55,12.05,24.22
2.00306E+11,0800,23.89,3.499,97.2,1.017,192.9,23.45
2.00306E+11,0830,24.26,3.971,97.2,1.046,154.4,23.46
2.00306E+11,0900,24.19,3.683,97.3,0.789,92.7,23.48
2.00306E+11,0930,24.18,3.621,97.3,0.69,108.9,23.5
2.00306E+11,1000,24.58,4.234,97.3,0.724,137.4,23.52
2.00306E+11,1030,24.95,4.834,97.3,1.183,251.9,23.53
2.00306E+11,1100,25.31,5.584,97.3,1.352,272.4,23.55
2.00306E+11,1130,25.7,6.012,97.3,1.219,419.8,23.59
2.00306E+11,1200,26.09,6.727,97.3,1.547,309.3,23.63
2.00306E+11,1230,25.82,6.221,97.2,1.349,213.9,23.68
2.00306E+11,1300,26.11,6.464,97.2,1.177,243.7,23.73
2.00306E+11,1330,26.23,6.714,97.2,1.345,251.6,23.77
2.00306E+11,1400,26.3,7.136,97.2,1.494,235.4,23.81
2.00306E+11,1430,26.39,6.998,97.1,1.635,176.1,23.86
2.00306E+11,1500,26.17,6.725,97.1,1.949,100.8,23.89
2.00306E+11,1530,25.8,5.682,97.1,1.274,156.9,23.93
2.00306E+11,1600,26.05,6.509,97.1,1.244,159.7,23.95
2.00306E+11,1630,26.24,6.988,97.1,0.897,99.9,23.97
2.00306E+11,1700,26.34,7.266,97.1,0.67,72.69,23.98
2.00306E+11,1730,26.26,7.092,97.1,0.745,31.38,24
2.00306E+11,1800,26.18,6.627,97.1,0.445,11.65,24.01
2.00306E+11,0800,23.07,1.468,97.5,0.746,35.8,23.3
2.00306E+11,0830,23.16,1.447,97.5,0.494,94.5,23.31
2.00306E+11,0900,23.78,1.944,97.5,0.461,206.2,23.31
2.00306E+11,0930,24.73,4.241,97.5,1.117,238.3,23.33
2.00306E+11,1000,25.1,5.738,97.5,1.803,221.6,23.36
2.00306E+11,1030,25.95,7.794,97.5,1.908,616.4,23.39
2.00306E+11,1100,26.62,8.722,97.5,1.504,415.4,23.45
2.00306E+11,1130,27.39,10.527,97.5,1.387,513.7,23.53
2.00306E+11,1200,27.75,11.101,97.4,1.402,611.2,23.6
2.00306E+11,1230,27.89,12.675,97.4,1.738,410.8,23.69
2.00306E+11,1300,28.23,13.431,97.4,1.565,595.8,23.78
2.00306E+11,1330,28.46,14.415,97.3,1.974,479.2,23.86
2.00306E+11,1400,28.53,14.501,97.3,1.185,259,23.94
2.00306E+11,1430,28.54,13.054,97.3,0.84,190.6,24
2.00306E+11,1500,28.01,11.455,97.2,0.981,124.8,24.06
2.00306E+11,1530,28.03,11.071,97.2,0.753,133.5,24.1
2.00306E+11,1600,27.97,11.146,97.2,0.476,97.6,24.14
2.00306E+11,1630,27.99,10.766,97.2,0.346,61.37,24.16
2.00306E+11,1700,27.78,9.963,97.2,0.256,55.77,24.19
2.00306E+11,1730,27.54,9,97.2,0.351,30.23,24.21
2.00306E+11,1800,27.32,8.456,97.2,0.324,-2.023,24.22
2.00306E+11,0800,24.17,7.243,97.5,2.435,237.8,23.54
2.00306E+11,0830,24.61,8.006,97.5,2.56,254.6,23.52
2.00306E+11,0900,24.51,7.555,97.4,2.921,343.5,23.53
2.00306E+11,0930,25.39,9.755,97.4,1.717,451.2,23.53
2.00306E+11,1000,25.95,11.385,97.4,1.534,536.5,23.58
2.00306E+11,1030,26.74,13.22,97.4,1.55,651.8,23.66
2.00306E+11,1100,27.78,15.375,97.4,1.353,724.6,23.81
2.00306E+11,1130,27.7,15.17,97.3,1.643,597.7,23.93
2.00306E+11,1200,27.55,14.143,97.3,1.763,415.7,24.02
2.00306E+11,1230,28.12,15.294,97.3,1.788,672.5,24.06
2.00306E+11,1300,28.4,15.986,97.2,1.276,797.3,24.1
2.00306E+11,1330,28.43,16.328,97.2,2.005,550.5,24.15
2.00306E+11,1400,28.07,14.692,97.1,2.912,467.3,24.19
2.00306E+11,1430,27.92,14.323,97.1,2.54,424.7,24.24
2.00306E+11,1500,28.13,14.865,97.1,1.578,286.5,24.27
2.00306E+11,1530,28.5,15.515,97.1,1.275,416.3,24.3
2.00306E+11,1600,28.52,15.611,97,1.774,304.3,24.31
2.00306E+11,1630,28.99,17.223,97,1.611,314.1,24.33
2.00306E+11,1700,28.73,16.197,97,1.558,155,24.35
2.00306E+11,1730,28.35,15.068,97,1.485,109,24.37
2.00306E+11,1800,28.25,14.313,97,0.854,43.12,24.38
2.00306E+11,0800,23.49,2.345,96.9,3.547,68.8,23.66
2.00306E+11,0830,23.63,2.423,96.9,3.69,198.5,23.65
2.00306E+11,0900,24.3,3.373,96.9,4.208,305,23.64
2.00306E+11,0930,24.59,3.865,96.9,4.361,291.7,23.65
2.00306E+11,1000,24.56,3.55,96.9,3.339,266.5,23.68
2.00306E+11,1030,25.07,4.136,96.8,2.737,319,23.7
2.00306E+11,1100,25.3,4.387,96.8,3.19,243.7,23.74
2.00306E+11,1130,25.7,5.021,96.8,2.649,348.3,23.78
2.00306E+11,1200,26.14,5.56,96.7,2.025,380.9,23.83
2.00306E+11,1230,26.59,6.232,96.7,2.532,439.1,23.88
2.00306E+11,1300,26.64,6.669,96.6,3.187,477.3,23.94
2.00306E+11,1330,27.59,8.631,96.6,1.892,421.4,24
2.00306E+11,1400,26.99,6.843,96.5,1.661,200.9,24.08
2.00306E+11,1430,27.12,6.501,96.5,1.384,270.6,24.14
2.00306E+11,1500,27.49,7.491,96.5,0.997,103.3,24.19
2.00306E+11,1530,26.75,5.553,96.5,0.919,67.76,24.23
2.00306E+11,1600,25.98,4.164,96.5,1.505,20.78,24.27
2.00306E+11,1630,24.48,2.365,96.5,2.013,111.9,24.51
2.00306E+11,1700,24.79,2.941,96.5,2.228,161.9,24.5
2.00306E+11,1730,24.15,3.433,96.5,4.722,23.06,24.47
2.00306E+11,1800,24.1,4.204,96.4,2.647,9.18,24.43
2.00306E+11,0800,23.04,1.268,96.7,1.767,27.87,23.89
2.00306E+11,0830,22.84,1.197,96.7,1.858,60.05,23.88
2.00306E+11,0900,22.65,1.128,96.7,1.614,46.28,23.87
2.00306E+11,0930,22.4,1.084,96.7,1.58,36.31,23.86
2.00306E+11,1000,22.43,1.086,96.7,1.1,38,23.84
2.00306E+11,1030,22.37,1.055,96.7,1.113,70.89,23.81
2.00306E+11,1100,22.34,1.053,96.7,1.076,57.58,23.79
2.00306E+11,1130,22.38,1.056,96.7,0.897,58.19,23.77
2.00306E+11,1200,22.58,1.068,96.7,1.03,102.7,23.75
2.00306E+11,1230,22.68,1.075,96.6,1.265,95.4,23.73
2.00306E+11,1300,22.54,1.039,96.6,1.51,71.47,23.72
2.00306E+11,1330,22.66,1.046,96.6,1.14,91.4,23.71
2.00306E+11,1400,22.8,1.055,96.6,1.644,58.25,23.71
2.00306E+11,1430,22.7,1.049,96.6,1.698,24.71,23.7
2.00306E+11,1500,22.49,1.035,96.6,1.883,44.26,23.69
2.00306E+11,1530,22.32,0.998,96.6,2.282,56.7,23.68
2.00306E+11,1600,21.89,0.972,96.6,1.949,31.69,23.67
2.00306E+11,1630,21.96,0.976,96.6,1.181,30.38,23.65
2.00306E+11,1700,21.94,0.975,96.6,0.984,56.61,23.63
2.00306E+11,1730,21.87,1.05,96.6,2.531,40.99,23.6
2.00306E+11,1800,22.5,2.236,96.7,2.669,23.81,23.58
2.00306E+11,0800,24.38,7.121,96.9,1.831,200.2,22.95
2.00306E+11,0830,25.14,8.518,97,1.815,345.9,22.97
2.00306E+11,0900,25.19,7.704,96.9,1.549,276.3,23.01
2.00306E+11,0930,25.14,7.946,97,2.05,454.7,23.06
2.00306E+11,1000,25.74,8.102,97,1.631,515.4,23.13
2.00306E+11,1030,26.18,8.469,96.9,2.235,732.4,23.22
2.00306E+11,1100,25.75,8.269,96.9,2.982,779.2,23.35
2.00306E+11,1130,26.2,8.547,96.9,2.594,774.6,23.49
2.00306E+11,1200,26.08,8.415,96.8,2.447,482.3,23.6
2.00306E+11,1230,26.29,8.37,96.8,1.354,425.6,23.69
2.00306E+11,1300,26.8,9.672,96.8,1.921,455.6,23.75
2.00306E+11,1330,26.55,9.503,96.8,0.829,160.9,23.81
2.00306E+11,1400,27.1,10.963,96.8,1.094,233.8,23.85
2.00306E+11,1430,27.38,11.768,96.7,1.29,559,23.89
2.00306E+11,1500,27.76,12.725,96.7,1.04,246.2,23.91
2.00306E+11,1530,27.88,12.638,96.7,0.944,370.1,23.95
2.00306E+11,1600,28.08,13.511,96.7,1.012,283.6,23.99
2.00306E+11,1630,27.8,13.143,96.7,1.075,131.7,24.02
2.00306E+11,1700,27.62,12.965,96.7,0.792,74.98,24.06
2.00306E+11,1730,27.39,11.909,96.7,0.562,65.83,24.09
2.00306E+11,1800,26.87,11.672,96.7,1.084,21.96,24.11
2.00306E+11,0800,23.82,2.569,96.8,0.633,109,23.58
2.00306E+11,0830,24.34,3.046,96.8,0.724,194.5,23.59
2.00306E+11,0900,24.54,3.329,96.8,1.083,165.2,23.6
2.00306E+11,0930,24.35,3.139,96.8,1.028,140.9,23.62
2.00306E+11,1000,24.6,3.001,96.8,0.788,135.6,23.65
2.00306E+11,1030,24.73,2.9,96.8,1.291,200.6,23.67
2.00306E+11,1100,24.71,2.585,96.8,1.115,69.06,23.7
2.00306E+11,1130,24.47,2.21,96.8,1.385,35.65,23.72
2.00306E+11,1200,24,1.582,96.8,2.519,34.54,23.75
2.00306E+11,1230,23.64,1.402,96.7,2.358,19.51,23.76
2.00306E+11,1300,23.68,1.318,96.7,2.258,41.55,23.77
2.00306E+11,1330,23.47,1.272,96.7,2.452,30.5,23.77
2.00306E+11,1400,23.34,1.205,96.7,1.775,23.27,23.77
2.00306E+11,1430,23.35,1.177,96.7,1.622,31.66,23.76
2.00306E+11,1500,23.35,1.177,96.7,2.194,25.91,23.75
2.00306E+11,1530,23.42,1.153,96.6,1.577,21.13,23.74
2.00306E+11,1600,23.48,1.157,96.6,0.956,20.85,23.73
2.00306E+11,1630,23.58,1.164,96.6,0.929,19.53,23.72
2.00306E+11,1700,23.75,1.176,96.6,1.649,10.21,23.72
2.00306E+11,1730,23.84,1.182,96.6,1.295,1.602,23.71
2.00306E+11,1800,23.91,1.187,96.6,1.533,0.663,23.71
2.00306E+11,0800,23.08,1.017,96.7,0.883,27.46,23.56
2.00306E+11,0830,23.16,1.022,96.7,0.928,39.38,23.56
2.00306E+11,0900,23.23,1.026,96.7,0.905,40.96,23.56
2.00306E+11,0930,23.25,1.027,96.7,0.737,40.62,23.56
2.00306E+11,1000,23.29,1.03,96.7,1.087,66,23.56
2.00306E+11,1030,23.64,1.081,96.7,0.691,205.8,23.57
2.00306E+11,1100,23.77,1.06,96.8,0.674,98.8,23.57
2.00306E+11,1130,24.04,1.107,96.7,0.6,201.9,23.59
2.00306E+11,1200,24.29,1.124,96.7,0.892,195.4,23.61
2.00306E+11,1230,24.41,1.132,96.6,1.001,144.7,23.63
2.00306E+11,1300,24.41,1.132,96.6,0.899,118.6,23.69
2.00306E+11,1330,24.57,1.143,96.6,0.429,97.9,23.73
2.00306E+11,1400,24.71,1.183,96.5,0.448,47.86,23.76
2.00306E+11,1430,24.7,1.152,96.5,0.647,49.86,23.79
2.00306E+11,1500,24.78,1.157,96.5,0.513,44.02,23.81
2.00306E+11,1530,24.78,1.157,96.5,0.558,34.96,23.83
2.00306E+11,1600,24.76,1.156,96.4,0.878,28.84,23.85
2.00306E+11,1630,24.83,1.161,96.4,1.049,10.8,23.87
2.00306E+11,1700,24.79,1.158,96.4,1.957,35.89,23.88
2.00306E+11,1730,24.55,1.141,96.5,5.523,28.55,23.9
2.00306E+11,1800,24.45,1.564,96.4,4.525,12.3,23.91
2.00306E+11,0800,24.22,4.053,96.6,3.115,110,23.48
2.00306E+11,0830,23.82,2.746,96.7,1.548,180,23.48
2.00306E+11,0900,24.44,2.421,96.7,1.235,554.9,23.48
2.00306E+11,0930,25.33,4.169,96.7,1.108,342.2,23.5
2.00306E+11,1000,25.01,3.234,96.7,0.935,161.3,23.56
2.00306E+11,1030,25.06,3.784,96.7,1.485,117,23.63
2.00306E+11,1100,24.74,3.026,96.7,0.894,82.5,23.68
2.00306E+11,1130,24.8,3.256,96.7,1.199,102.8,23.71
2.00306E+11,1200,24.53,2.865,96.7,2.283,88.1,23.75
2.00306E+11,1230,24.38,3.145,96.7,1.985,125.4,23.8
2.00306E+11,1300,24.53,3.204,96.6,2.336,222.2,23.8
2.00306E+11,1330,25.05,4.131,96.6,2.438,327.5,23.81
2.00306E+11,1400,25.27,3.8,96.6,1.556,210.3,23.82
2.00306E+11,1430,25.53,4.251,96.6,1.946,371.4,23.85
2.00306E+11,1500,25.77,4.942,96.5,3.79,312.2,23.88
2.00306E+11,1530,25.67,4.946,96.5,4.047,229.9,23.92
2.00306E+11,1600,25.62,4.57,96.5,3.856,162.7,23.96
2.00306E+11,1630,25.32,3.585,96.5,4.041,135.7,24
2.00306E+11,1700,25.25,3.634,96.5,2.697,95.6,24.02
2.00306E+11,1730,25.65,4.216,96.6,2.688,40.61,24.04
2.00306E+11,1800,25.43,3.803,96.6,3.294,13.1,24.05
2.00306E+11,0800,22.16,1.843,96.9,0.667,64.83,23.47
2.00306E+11,0830,22.06,1.46,97,0.803,70.2,23.46
2.00306E+11,0900,21.99,1.269,97,0.984,63.32,23.45
2.00306E+11,0930,21.93,1.185,97,1.453,63.21,23.44
2.00306E+11,1000,22,1.137,97,1.523,47,23.43
2.00306E+11,1030,21.81,1.098,97,2.052,93,23.42
2.00306E+11,1100,21.94,1.107,97,1.184,96.4,23.41
2.00306E+11,1130,22.12,1.146,97,0.844,123.5,23.41
2.00306E+11,1200,22.39,1.354,97,1.291,173,23.4
2.00306E+11,1230,22.45,1.74,97,1.903,129.3,23.4
2.00306E+11,1300,22.69,2.096,96.9,1.681,191.3,23.41
2.00306E+11,1330,23.47,3.44,96.9,1.864,413.8,23.41
2.00306E+11,1400,23.49,3.531,96.9,1.682,270.9,23.43
2.00306E+11,1430,23.92,3.921,96.8,1.403,350.1,23.46
2.00306E+11,1500,24.12,4.058,96.8,1.439,254.5,23.5
2.00306E+11,1530,23.99,3.878,96.8,1.439,198.9,23.54
2.00306E+11,1600,24.25,4.393,96.8,1.192,222.7,23.57
2.00306E+11,1630,24.3,4.619,96.8,1.128,114.3,23.6
2.00306E+11,1700,24.39,4.705,96.8,1.654,123.5,23.62
2.00306E+11,1730,24.46,4.694,96.8,1.787,125.3,23.64
2.00306E+11,1800,24.3,4.285,96.8,0.903,15.1,23.66
2.00306E+11,0800,23.05,1.832,97,0.547,82.5,23.39
2.00306E+11,0830,23.08,1.666,97,0.442,119,23.4
2.00306E+11,0900,23.19,1.649,97.1,0.748,71.07,23.4
2.00306E+11,0930,23.1,1.47,97.1,0.691,47.01,23.42
2.00306E+11,1000,23.15,1.361,97.1,0.487,94.8,23.42
2.00306E+11,1030,22.85,1.281,97.1,0.864,39.55,23.43
2.00306E+11,1100,22.97,1.234,97.1,0.465,168.5,23.44
2.00306E+11,1130,23.53,1.248,97,0.599,118.5,23.45
2.00306E+11,1200,23.64,1.256,97,0.972,118.3,23.46
2.00306E+11,1230,23.76,1.383,97,1.514,131.1,23.48
2.00306E+11,1300,24.18,1.901,97,0.651,146.1,23.5
2.00306E+11,1330,24.09,1.59,97,1.067,122.3,23.52
2.00306E+11,1400,24.07,1.499,97,1.281,137.8,23.55
2.00306E+11,1430,24.24,1.787,96.9,3.076,73.77,23.58
2.00306E+11,1500,24.47,2.026,96.9,2.69,101.4,23.6
2.00306E+11,1530,24.58,2.163,96.9,2.242,80.2,23.63
2.00306E+11,1600,24.66,2.36,96.9,1.345,55.7,23.65
2.00306E+11,1630,24.54,1.942,96.9,0.562,31.55,23.67
2.00306E+11,1700,24.25,1.606,96.9,0.581,25.56,23.68
2.00306E+11,1730,24.19,1.449,96.9,0.766,45.55,23.7
2.00306E+11,1800,24.26,1.516,96.9,1.247,24.89,23.71
2.00306E+11,0800,23.22,1.139,97.1,1.027,26.5,23.6
2.00306E+11,0830,23.03,1.126,97.1,1.279,21.18,23.59
2.00306E+11,0900,23,1.208,97.1,1.099,68.65,23.59
2.00306E+11,0930,23.3,1.288,97.1,0.985,245.3,23.59
2.00306E+11,1000,23.89,1.601,97.1,1.319,284.5,23.59
2.00306E+11,1030,23.63,1.46,97.1,1.474,196,23.61
2.00306E+11,1100,23.36,1.35,97.1,1.706,207.2,23.64
2.00306E+11,1130,22.98,1.291,97.1,1.778,138.8,23.67
2.00306E+11,1200,23.17,1.278,97,1.706,175.6,23.69
2.00306E+11,1230,23.57,1.512,97,1.569,210.8,23.7
2.00306E+11,1300,23.65,1.9,97,1.668,117.8,23.72
2.00306E+11,1330,23.7,2.814,97,2.182,92.3,23.73
2.00306E+11,1400,23.51,2.608,97,1.858,40.16,23.75
2.00306E+11,1430,22.62,1.922,97,2.678,33.88,23.75
2.00306E+11,1500,21.98,1.241,97,1.142,32.62,23.72
2.00306E+11,1530,22.15,1.201,96.9,0.84,9.07,23.68
2.00306E+11,1600,22.22,1.126,96.9,1.243,12.77,23.64
2.00306E+11,1630,22.2,1.098,96.9,1.108,11.74,23.61
2.00306E+11,1700,22.17,1.069,96.9,1.248,9.34,23.58
2.00306E+11,1730,22.19,1.043,96.9,1.476,7.189,23.55
2.00306E+11,1800,22.12,1.039,96.9,1.884,6.306,23.52
2.00306E+11,0800,20.5,1.375,97.1,2.524,78.57,22.83
2.00306E+11,0830,20.57,1.357,97.1,1.751,58.33,22.81
2.00306E+11,0900,20.53,1.233,97.1,1.809,78.45,22.8
2.00306E+11,0930,20.58,1.382,97.1,1.889,89.9,22.79
2.00306E+11,1000,20.55,1.331,97.1,2.592,74.67,22.78
2.00306E+11,1030,20.32,1.384,97.1,2.833,120.9,22.77
2.00306E+11,1100,20.45,1.395,97.1,1.998,172.5,22.76
2.00306E+11,1130,20.88,1.309,97.1,1.375,181.5,22.75
2.00306E+11,1200,21.12,1.754,97.1,2.051,296,22.75
2.00306E+11,1230,22,3.808,97,2.565,445.7,22.75
2.00306E+11,1300,23,4.721,97,2.074,648.4,22.77
2.00306E+11,1330,23.23,4.588,97,1.891,483.3,22.81
2.00306E+11,1400,23.23,4.759,97,1.626,425.6,22.86
2.00306E+11,1430,23.49,5.268,96.9,1.56,522.9,22.92
2.00306E+11,1500,24.03,6.426,96.9,1.662,580.7,22.98
2.00306E+11,1530,24.13,6.873,96.9,1.824,462.1,23.03
2.00306E+11,1600,24.36,7.39,96.9,1.599,467.3,23.07
2.00306E+11,1630,24.61,7.445,96.9,1.472,366,23.1
2.00306E+11,1700,24.78,7.684,96.9,1.058,340.2,23.12
2.00306E+11,1730,24.59,6.994,96.9,1.005,88.6,23.15
2.00306E+11,1800,24.12,6.049,96.9,0.837,33.72,23.17
2.00306E+11,0800,24.35,8.22,97,1.576,163.9,22.89
2.00306E+11,0830,24.91,9.994,97.1,1.619,233.4,22.9
2.00306E+11,0900,25.28,10.632,97.1,1.665,328.1,22.92
2.00306E+11,0930,25.2,9.392,97.1,1.496,300.7,22.96
2.00306E+11,1000,25.35,8.308,97.1,1.843,382.9,23
2.00306E+11,1030,25.64,9.677,97.1,2.328,524.5,23.05
2.00306E+11,1100,26.31,11.054,97.1,2.539,680.5,23.1
2.00306E+11,1130,26.31,11.948,97.1,2.752,670.2,23.17
2.00306E+11,1200,26.24,12.478,97,3.307,736.8,23.26
2.00306E+11,1230,26.58,12.289,97,2.797,822,23.34
2.00306E+11,1300,26.9,12.675,97,3.011,811,23.41
2.00306E+11,1330,27.04,12.536,97,2.977,764.8,23.47
2.00306E+11,1400,27.54,13.325,96.9,2.979,736.5,23.54
2.00306E+11,1430,27.74,13.306,96.9,3.039,687.3,23.6
2.00306E+11,1500,27.92,13.571,96.9,2.612,593.2,23.66
2.00306E+11,1530,27.81,12.983,96.9,2.553,377.4,23.71
2.00306E+11,1600,27.81,12.751,96.9,2.182,243.6,23.76
2.00306E+11,1630,27.82,13.26,96.9,2.13,208,23.79
2.00306E+11,1700,28.03,13.487,96.9,1.941,171.5,23.82
2.00306E+11,1730,27.87,12.938,96.9,1.141,114.3,23.85
2.00306E+11,1800,27.83,12.972,97,1.758,31.44,23.87
2.00306E+11,0800,24.37,5.646,97.2,2.337,276.8,23.49
2.00306E+11,0830,24.56,5.741,97.2,2.29,318.2,23.5
2.00306E+11,0900,24.19,4.8,97.2,1.495,220.7,23.53
2.00306E+11,0930,25.19,6.784,97.2,1.801,595.2,23.54
2.00306E+11,1000,25.95,8.686,97.2,2.078,725.6,23.59
2.00306E+11,1030,25.99,8.992,97.2,2.61,767.2,23.68
2.00306E+11,1100,26.46,10.524,97.2,2.331,766.5,23.83
2.00306E+11,1130,26.74,11.956,97.1,2.426,795.4,23.97
2.00306E+11,1200,27.05,12.683,97.1,2.423,782.9,24.06
2.00306E+11,1230,27.27,12.928,97.1,2.692,685.1,24.11
2.00306E+11,1300,27.54,13.464,97.1,2.411,687.3,24.16
2.00306E+11,1330,27.42,13.473,97.1,1.399,440,24.2
2.00306E+11,1400,27.94,14.66,97.1,1.774,545.7,24.23
2.00306E+11,1430,27.94,14.988,97,0.945,320.4,24.26
2.00306E+11,1500,28.35,15.249,97,0.537,329.1,24.28
2.00306E+11,1530,28.68,16.075,97,0.661,316,24.3
2.00306E+11,1600,28.35,15.489,97,0.929,154.7,24.31
2.00306E+11,1630,28.46,15.669,96.9,0.215,124.3,24.33
2.00306E+11,1700,28.69,16.395,96.9,0.544,192.1,24.34
2.00306E+11,1730,28.51,16.112,96.9,0.235,84.6,24.34
2.00306E+11,1800,28.28,15.168,97,0.25,-0.653,24.35
2.00306E+11,0800,26.79,9.969,97.1,0.597,232.3,23.59
2.00306E+11,0830,27.46,10.83,97.1,1.095,351.7,23.61
2.00306E+11,0900,27.31,10.343,97.1,1.547,456.2,23.65
2.00306E+11,0930,27.92,11.708,97.1,1.58,560.7,23.71
2.00306E+11,1000,28.28,11.69,97.1,1.383,553.7,23.81
2.00306E+11,1030,28.68,12.881,97.1,1.358,436.9,23.94
2.00306E+11,1100,28.86,13.294,97,1.376,528.5,24.07
2.00306E+11,1130,28.73,13.621,97,0.964,351.9,24.18
2.00306E+11,1200,28.79,13.961,97,0.883,362.9,24.28
2.00306E+11,1230,29,14.084,97,1.233,362.8,24.34
2.00306E+11,1300,29.18,15.073,96.9,1.258,350.1,24.4
2.00306E+11,1330,29.46,15.688,96.9,0.522,240.2,24.45
2.00306E+11,1400,29.9,17.057,96.8,0.967,388.7,24.49
2.00306E+11,1430,30.21,18.028,96.8,0.931,338.6,24.53
2.00306E+11,1500,29.85,16.932,96.8,1.314,180.7,24.58
2.00306E+11,1530,30.09,17.884,96.7,0.881,336.5,24.62
2.00306E+11,1600,30.42,18.855,96.7,0.756,294.1,24.64
2.00306E+11,1630,30.45,19.266,96.7,0.72,255.1,24.67
2.00306E+11,1700,30.85,19.658,96.7,0.307,162.8,24.7
2.00306E+11,1730,30.66,19.64,96.7,0.315,78.4,24.73
2.00306E+11,1800,29.9,17.664,96.7,1.137,6.236,24.75
2.00306E+11,0800,26.57,7.803,96.9,1.059,251.9,24.13
2.00306E+11,0830,27.09,8.698,96.9,1.169,341.7,24.15
2.00306E+11,0900,27.7,9.563,96.9,1.28,433.1,24.18
2.00306E+11,0930,28.08,10.028,96.9,1.569,519.3,24.22
2.00306E+11,1000,28.48,10.746,96.9,1.476,436.4,24.31
2.00306E+11,1030,28.65,11.257,96.9,1.165,502.5,24.41
2.00306E+11,1100,29.28,12.766,96.8,1.41,574.5,24.51
2.00306E+11,1130,29.22,12.628,96.8,2.137,427.1,24.6
2.00306E+11,1200,29.02,12.411,96.8,1.424,363.7,24.69
2.00306E+11,1230,29.21,12.499,96.8,1.151,386.7,24.76
2.00306E+11,1300,29.32,12.24,96.8,2.34,470.9,24.81
2.00306E+11,1330,29.17,11.617,96.8,2.059,329.5,24.87
2.00306E+11,1400,29.3,12.026,96.7,1.14,264.8,24.93
2.00306E+11,1430,29.26,12.446,96.7,1.217,201.8,24.98
2.00306E+11,1500,29.58,14.405,96.7,1.497,367.5,25.02
2.00306E+11,1530,29.8,14.555,96.7,1.256,375.8,25.05
2.00306E+11,1600,29.62,14.301,96.6,1.936,296.8,25.09
2.00306E+11,1630,29.76,15.074,96.6,1.338,198.7,25.12
2.00306E+11,1700,29.32,14.248,96.6,1.183,44.43,25.15
