TIMESTAMP_START,TART,TA_F,VPD_F,PA_F,WS_F,NETRAD,TS_F_MDS_1
2.00301E+11,1430,-3.525,4.311,67.649,1.863,252,-8.88
2.00301E+11,1500,-2.933,4.526,67.632,1.896,209.8,-8.37
2.00301E+11,1530,-2.501,4.729,67.615,1.651,155.8,-7.944
2.00301E+11,1600,-2.735,4.63,67.598,1.694,96.8,-7.601
2.00301E+11,1630,-3.224,4.463,67.581,1.247,29.2,-7.339
2.00301E+11,1700,-3.249,4.458,67.565,0.791,-39.43,-7.185
2.00301E+11,1730,-6.107,3.458,67.572,1.335,-95.1,-7.18
2.00301E+11,1800,-12.78,1.925,67.58,1.416,-107.5,-7.322
2.00301E+11,0800,-26.25,0.352,67.591,1.424,-82.7,-13.1
2.00301E+11,0830,-25.67,0.373,67.617,1.442,-70.42,-13.22
2.00301E+11,0900,-16.35,1.125,67.643,0.593,-25.57,-13.33
2.00301E+11,0930,-12.5,1.82,67.668,0.869,41.61,-13.37
2.00301E+11,1000,-11.97,1.87,67.694,0.838,113.7,-13.34
2.00301E+11,1030,-10.65,2.148,67.72,1.116,185.1,-13.21
2.00301E+11,1100,-8.45,2.684,67.746,1.308,255.6,-12.9
2.00301E+11,1130,-7.45,2.941,67.727,1.409,246.9,-12.42
2.00301E+11,1200,-5.902,3.385,67.709,1.737,295.9,-11.89
2.00301E+11,1230,-4.736,3.766,67.69,1.917,300.7,-11.29
2.00301E+11,1300,-3.567,4.163,67.672,1.762,300.5,-10.64
2.00301E+11,1330,-3.401,4.241,67.653,1.697,265.8,-9.96
2.00301E+11,1400,-3.417,4.261,67.634,1.543,186,-9.36
2.00301E+11,1430,-2.288,4.671,67.629,1.55,244.3,-8.89
2.00301E+11,1500,-1.816,4.844,67.623,1.849,202.4,-8.44
2.00301E+11,1530,-1.898,4.805,67.617,2.034,138.4,-8.02
2.00301E+11,1600,-3.118,4.369,67.612,1.613,17.7,-7.669
2.00301E+11,1630,-3.037,4.425,67.606,2.787,22.88,-7.479
2.00301E+11,1700,-5.168,3.711,67.6,1.876,-56.58,-7.385
2.00301E+11,1730,-6.556,3.309,67.633,1.054,-56.71,-7.399
